,good_id,shop_id,onhand_qnt
7159,6616726,98539,2.0
7160,6618213,98539,2.0
7161,6620133,98539,1.0
7162,6620134,98539,19.0
7163,6623133,98539,2.0
7164,6631310,98539,2.0
7165,6631901,34763,41.0
7166,6631915,98539,5.0
7167,6633930,98539,147.0
7168,6635336,98539,4.0
7169,6636639,98539,2.0
7170,6638353,98539,1.0
7171,6639438,98539,1.0
7172,6641986,98539,4.0
7173,6642273,98539,2.0
7174,6645241,26719,5.0
7175,6646101,98539,4.0
7176,6665403,98539,6.0
7177,6667981,98539,3.0
7178,6670605,98539,3.0
7179,6670697,98539,2.0
7180,6672533,98539,1.0
7181,6675425,98539,1.0
7182,6675715,98539,3.0
7183,6676256,98539,2.0
7184,6676891,98539,3.0
7185,6679543,98539,6.0
7186,6679544,98539,156.0
7187,6681618,23293,16.0
7188,6709278,98539,1.0
7189,6709658,98539,3.0
7190,6711882,98539,19.0
7191,6711883,98539,15.0
7192,6715103,98539,7.0
7193,6715525,98539,2.0
7194,6715666,98539,4.0
7195,6715667,98539,3.0
7196,6715668,98539,1.0
7197,6717375,98539,1.0
7198,6717536,98539,1.0
7199,6717933,98539,5.0
7200,6718356,46492,8.0
7201,6718502,98539,1.0
7202,6718503,98539,7.0
7203,6719198,98539,1.0
7204,6725419,27514,9.0
7205,6731302,98539,2.0
7206,6737477,11013,1.0
7207,6737501,98539,8.0
7208,6737502,98539,5.0
7209,6739212,98539,4.0
7210,6742229,98539,1.0
7211,6742373,98539,1.0
7212,6742374,98539,2.0
7213,6742375,98539,2.0
7214,6742376,98539,5.0
7215,6742377,98539,3.0
7216,6742932,23824,1.0
7217,6743759,98539,2.0
7218,6744358,34763,8.0
7219,6746631,98539,3.0
7220,6748946,98539,6.0
7221,6749503,98539,3.0
7222,6751917,11013,3.0
7223,6756045,98539,5.0
7224,6756974,98539,1.0
7225,6758973,98539,3.0
7226,6759251,98539,5.0
7227,6770357,98539,2.0
7228,6773357,98539,1.0
7229,6773758,98539,14.0
7230,6777326,98539,4.0
7231,6777461,98539,4.0
7232,6780846,98539,3.0
7233,6800939,98539,35.0
7234,6805643,98539,2.0
7235,6807571,98539,10.0
7236,6808263,98539,1.0
7237,6810762,108664,2.0
7238,6818510,98539,4.0
7239,6818511,98539,7.0
7240,6826569,98539,1.0
7241,6828856,98539,2.0
7242,6834302,98539,1.0
7243,6835763,98539,238.0
7244,6836403,98539,3.0
7245,6836404,98539,1.0
7246,6836649,98539,4.0
7247,6838317,98539,1.0
7248,6838977,98539,9.0
7249,6839270,98539,4.0
7250,6841265,34763,13.0
7251,6846650,98539,1.0
7252,6851242,98539,5.0
7253,6853793,98539,11.0
7254,6855369,98539,4.0
7255,6858527,98539,2.0
7256,6858528,98539,5.0
7257,6858586,98539,6.0
7258,6860503,98539,1.0
7259,6860504,98539,3.0
7260,6860505,98539,1.0
7261,6860935,108664,2.0
7262,6863084,34763,36.0
7263,6864427,98539,11.0
7264,6868768,34763,7.0
7265,6876782,98539,4.0
7266,6879476,98539,4.0
7267,6879537,98539,3.0
7268,6881627,83749,100.0
7269,6881864,98539,9.0
7270,6882765,98539,9.0
7271,6883462,98539,2.0
7272,6886923,98539,7.0
7273,6898928,98539,3.0
7274,6900706,98539,9.0
7275,6902710,98539,15.0
7276,6902711,98539,2.0
7277,6904590,98539,5.0
7278,6916758,98539,2.0
7279,6918269,108664,9.0
7280,6923330,98539,5.0
7281,6927581,98539,251.0
7282,6932285,98539,456.0
7283,6933425,98539,1.0
7284,6934309,108664,8.0
7285,6944504,98539,6.0
7286,6944703,98539,1.0
7287,6954406,98539,1.0
7288,6966204,98539,2.0
7289,6966888,98539,6.0
7290,6968285,34763,20.0
7291,6986407,98539,2.0
7292,6986408,98539,1.0
7293,6986775,98539,1.0
7294,6988115,98539,1.0
7295,6989975,98539,8.0
7296,6995661,98539,3.0
7297,6995878,98539,648.0
7298,6997005,34763,9.0
7299,7006012,98539,12.0
7300,7017407,98539,8.0
7301,7017408,98539,9.0
7302,7021925,98539,7.0
7303,7021926,98539,6.0
7304,7022317,98539,6.0
7305,7022514,98539,7.0
7306,7025589,98539,7.0
7307,7025819,98539,12.0
7308,7027874,98539,1.0
7309,7037882,98539,4.0
7310,7037883,98539,1.0
7311,7046553,31565,12.0
7312,7046990,98539,10.0
7313,7056159,98539,10.0
7314,7067095,98539,2.0
7315,7069309,98539,10.0
7316,7077644,98539,10.0
7317,7077645,98539,12.0
7318,7079243,23824,4.0
7319,7079244,23824,5.0
7320,7085043,98539,2.0
